Molecule ChEMBL ID,Smiles,Standard Type,Standard Units,Standard Value
CHEMBL381919,O=C(Nc1cc(Br)ccc1N1CCNCC1)c1cc2ccccc2oc1=O.O=C(O)C(F)(F)F,IC50,nM,670.0
CHEMBL370185,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@@H]1CCCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1)C(=O)NCc1ccncc1,IC50,nM,4925.0
CHEMBL1087609,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1,IC50,nM,6930.0
CHEMBL312956,CC(C)[C@H](O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C)C(C)C,IC50,nM,4640.0
CHEMBL1090027,CN1C(=O)C(c2ccncc2)(c2cccc(-c3cccnc3F)c2)N=C1N,IC50,nM,29.995
CHEMBL466025,COc1ccc(C(Cc2cc([N+](=O)[O-])ccc2OC)c2csc(N)n2)cc1,IC50,nM,1100.0
CHEMBL3971961,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3CC3)cs2)CO1,IC50,nM,475.0
CHEMBL3972432,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cc4ccccn4n3)cs2)CO1,IC50,nM,1000.0
CHEMBL3926276,CC1([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)CC1,IC50,nM,484.0
CHEMBL4287483,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(COC(N)=N2)c2cc(-c4ccnc(F)c4)ncc2O3)c1,IC50,nM,2.265
CHEMBL3951840,C#CCOC1CCN(C(=O)Nc2ccc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)CC1,IC50,nM,1140.0
CHEMBL571320,COc1ccc([C@]2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1C,IC50,nM,170.0
CHEMBL2408747,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(OC3CCCC3)cc21,IC50,nM,221.0
CHEMBL1760860,CNC(=O)Oc1ccc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)cc1Br,IC50,nM,60.0
CHEMBL1270832,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C=C/CCCO)c2)N=C1N,IC50,nM,40.0
CHEMBL338988,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,IC50,nM,1600.0
CHEMBL1270337,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C=C/CCF)c2)N=C1N,IC50,nM,40.0
CHEMBL84249,CC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@@H](O)C(C)C)C(=O)N[C@H](C(=O)N[C@@H](C)c1ccccc1)C(C)C,IC50,nM,60.0
CHEMBL211214,O=C(Nc1cc(Br)ccc1N1CCN(CCO)CC1)c1cc2ccccc2oc1=O,IC50,nM,630.0
CHEMBL1097356,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(Cc3ccccc3)CCN2)c1,IC50,nM,120.0
CHEMBL2349507,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccnc4F)cc32)N=C1N,IC50,nM,130.0
CHEMBL376277,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(=O)(=O)N(C)C)c1)c1ccccc1,IC50,nM,11.5
CHEMBL1092786,CN1C(=O)C(c2ccncc2)(c2cccc(-c3cccc(F)c3F)c2)N=C1N,IC50,nM,39.995
CHEMBL3650181,Cc1ccc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,IC50,nM,182.0
CHEMBL4114413,CC[Si](CC)(CC)c1cc(Br)nc([C@@](CC(=O)OC(C)(C)C)(N[S@+]([O-])C(C)(C)C)C(F)F)c1F,IC50,nM,38.0
CHEMBL3943009,Cc1cc(NC(=O)c2ccc(Cl)cn2)cc([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1F,IC50,nM,10.0
CHEMBL3695746,CN1C(=O)C[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1c2cc(Cl)nc1F,IC50,nM,33.2
CHEMBL3972152,Cc1cc(OC(F)F)cnc1C(=O)Nc1cc(F)c(F)c([C@]2(C)C[C@@H](C(F)(F)F)OC(N)=N2)c1,IC50,nM,27.5
CHEMBL3650174,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3cncc(F)c3)C[C@H]2CS1,IC50,nM,37.9
CHEMBL2047231,COc1cc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc(OC)c1OC,IC50,nM,8900.0
CHEMBL254633,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCC2)cc(C(=O)N[C@H](C)c2ccccc2)c1,IC50,nM,1400.0
CHEMBL1091592,Nc1cccc(Cn2c(-c3ccc(Oc4ccccn4)cc3)ccc2-c2ccccc2Cl)n1,IC50,nM,810.0
CHEMBL438691,CCS(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)COC2,IC50,nM,56.0
CHEMBL2178152,CC#Cc1cncc(-c2csc([C@]34CN(c5cccc(OC(C)C)c5)C[C@H]3C(=O)N(C)C(=N)N4)c2)c1,IC50,nM,13.0
CHEMBL572313,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3cccn3)c2)CCCOC1,IC50,nM,270.0
CHEMBL570165,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCCN(C(=O)OCc2ccccc2)C1,IC50,nM,860.0
CHEMBL565337,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@@]1(c2cccc(C(C)(C)C)c2)CC[C@H](N(O)C(C)=O)NC1,IC50,nM,240.0
CHEMBL383772,CN(c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(C(=O)C2CCCC2)c1)S(C)(=O)=O,IC50,nM,180.0
CHEMBL370369,CC(C)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1,IC50,nM,240.0
CHEMBL1644467,COCCCC1NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N[C@H]([C@@H](O)C[C@H](C(=O)NCC(C)C)C(C)C)COCc2cccc1c2,IC50,nM,1900.0
CHEMBL3653498,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(N)n1,IC50,nM,16.0
CHEMBL3683873,COc1ccc(C(=O)Nc2cc(F)c(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,IC50,nM,83.3
CHEMBL1526260,COc1ccc(C(=S)N(C)C)cc1OC,IC50,nM,1500.0
CHEMBL3937749,COC1CCC2(CC1)Cc1ccc(Br)cc1C21CON(C)C(N)=N1,IC50,nM,2336.0
CHEMBL4113786,C[C@]1(c2nc(NC(=O)c3ncc(C#CCO)cc3Cl)ccc2F)N=C(N)OCC1(F)F,IC50,nM,60.0
CHEMBL3688709,COc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(Cl)c1,IC50,nM,122.5
CHEMBL3642625,CC1(c2cc(Br)cc(NC(=O)c3cc4ccccc4s3)c2)CCSC(N)=N1,IC50,nM,165.0
CHEMBL3937398,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CC3)cc1[C@@]21N=C(C)C(N)=N1,IC50,nM,3.7
CHEMBL3930246,COCCOc1ccc2c(c1)C1(N=C(N)N(CC(F)(F)F)C1=O)[C@]1(CC[C@H](OC)CC1)C2,IC50,nM,77.0
CHEMBL3688826,N#Cc1cnc2c(c1)CC[C@@H]2Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,IC50,nM,976.0
CHEMBL3688800,NC1=N[C@](CF)(c2cc(NCc3nn(C(F)F)cc3Cl)ccc2F)[C@H]2C[C@H]2O1,IC50,nM,159.0
CHEMBL3923021,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#N)cc1C21N=C(N)N(C)O1,IC50,nM,157.0
CHEMBL1209419,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CC4CC3CO4)c2)CC1,IC50,nM,2400.0
CHEMBL3673207,COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(Cl)c3)cc1C21N=C(N)N2CCON=C21,IC50,nM,1.1
CHEMBL3984469,C[C@@]1(c2cc(NC3CCC3)ccc2F)COCC(N)=N1,IC50,nM,260.0
CHEMBL4108386,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCC(F)(F)F)cc1[C@]21N=C(C)C(N)=N1,IC50,nM,1600.0
CHEMBL1209165,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCOC3=O)c2)CCCCC1,IC50,nM,1300.0
CHEMBL1209054,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-c3cccs3)c2)CCCCC1,IC50,nM,370.0
CHEMBL220745,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4O)c3o2)cc1,IC50,nM,990.0
CHEMBL1209357,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3(C)CCCO3)c2)CC1,IC50,nM,580.0
CHEMBL1209356,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCCO3)c2)CC1,IC50,nM,580.0
CHEMBL1209057,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3nccn3)c2)CCCCC1,IC50,nM,7700.0
CHEMBL1271037,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CCF)c2)N=C1N,IC50,nM,10.0
CHEMBL3963996,Cc1nc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)cs1,IC50,nM,0.9
CHEMBL1270238,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(CCCC#N)c2)N=C1N,IC50,nM,50.0
CHEMBL3909450,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCOC(C)C)cc1C21N=C(N)N(C(C)C)C1=O,IC50,nM,390.0
CHEMBL3703215,NC1=NC2(CO1)c1cc(Br)ccc1OC1(CCCC1)C21COC1,IC50,nM,7210.0
CHEMBL3653474,Cn1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)n1,IC50,nM,290.0
CHEMBL3653477,CC1(c2cc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)N=C(N)COCC1(F)F,IC50,nM,120.0
CHEMBL500275,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC(C)(C)CCCC(C)C)cc13)N(C)S(=O)(=O)CC2.O=CO,IC50,nM,19.23
CHEMBL3650756,NC1=NC2(CO1)c1cc(-c3ccccc3F)ccc1OC1(CCC1)C21COC1,IC50,nM,3590.0
CHEMBL3916194,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(F)cc(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1,IC50,nM,13.0
CHEMBL2180031,CC#Cc1cncc(-c2cccc(C3(c4cc(C)c(OC)c(C)c4)N=C(C)C(N)=N3)c2)c1,IC50,nM,20.0
CHEMBL3683820,Cc1c(C(=O)Nc2ccc(F)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)nc2ccc(Cl)cn12,IC50,nM,166.8
CHEMBL3653478,COc1cc(Br)cnc1C(=O)Nc1ccc(F)c(C2(C)N=C(N)COCC2(F)F)c1,IC50,nM,180.0
CHEMBL3688766,NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)cc(F)c2F)[C@H]2C[C@H]2O1,IC50,nM,59.8
CHEMBL3688705,C#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)cn1,IC50,nM,4780.0
CHEMBL2437437,CN1C(=O)C[C@@](C)([C@@H]2C[C@H]2c2cccc(/C=C/c3ccccc3)c2)N=C1N.O=C(O)C(F)(F)F,IC50,nM,2900.0
CHEMBL1270884,O=C(CSc1nc2ccc(Nc3nc(N4CCCC4)nc(N4CCCC4)n3)cc2s1)Nc1ccccc1,IC50,nM,120.0
CHEMBL4085945,CC(C)=CCC/C(=C/CC/C(C)=C/CCC1(C)C=Cc2cc(O)cc(C)c2O1)C(=O)O,IC50,nM,7000.0
CHEMBL3944050,COc1nc(C2=CCOCC2)cc2c1Oc1ccc(NC(=O)c3ccc(Cl)cn3)cc1C21CCOC(N)=N1,IC50,nM,7.0
CHEMBL4111446,CO[C@@H]1[C@@H](C)C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(Cc2ccncn2)C3=O)C[C@H]1C,IC50,nM,5.0
CHEMBL554349,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNCc4cccc(C(F)(F)F)c4)cc13)N(C)S(=O)(=O)CC2,IC50,nM,3.3333
CHEMBL3673203,Cc1cc([C@H]2C[C@H]3[C@@H](C)SC(N)=NC3(c3cc(C#N)ccc3F)CO2)on1,IC50,nM,82.0
CHEMBL3683846,NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)cc(Cl)c2F)[C@H]2C[C@H]2O1,IC50,nM,13.6
CHEMBL4109090,CO[C@@H]1[C@@H](C)C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC2(F)CCOCC2)C3=O)C[C@H]1C,IC50,nM,12.0
CHEMBL265861,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CN[C@@H](C)C(=O)NCC(C)C)c1,IC50,nM,70.0
CHEMBL1209055,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-c3cscn3)c2)CCCCC1,IC50,nM,110.0
CHEMBL2380822,CCCc1scc(-c2cn[nH]c2)c1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)c1nccc(=O)[nH]1,IC50,nM,406.0
CHEMBL1271142,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CCCCCF)c2)N=C1N,IC50,nM,40.0
CHEMBL2012006,CN1C(=N)NC(c2cccc(-c3cncc(F)c3)c2)(C2CC2)C1=O,IC50,nM,800.0
CHEMBL1929417,NC1=Nc2ccc(Oc3ccccc3)cc2CN1CCC(=O)NC1C2CC3CC(C2)CC1C3,IC50,nM,11.0
CHEMBL3741792,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)C[S@@]2(=O)=NCCCCN2C(N)=N1,IC50,nM,1.0
CHEMBL585952,CN1C(=O)C(c2ccccc2)(C23CC4CC(CC(C4)C2)C3)N=C1N,IC50,nM,1530.545
CHEMBL3359756,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1ncc(N3CCOCC3)cc12,IC50,nM,9.65
CHEMBL2059613,OC(CSc1ccc2ccccc2c1)Cn1c(-c2ccccc2)cc2ccccc21,IC50,nM,6660.0
CHEMBL2349484,CC1(C)CC2(N=C(N)N(CC(F)(F)F)C2=O)c2cc(-c3cccc(Cl)c3)ccc2O1,IC50,nM,604.0
CHEMBL3394054,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3cccnc3)cc12,IC50,nM,9.95
CHEMBL2349502,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4ccccn4)cc32)N=C1N,IC50,nM,2363.0
CHEMBL2349499,CC(C)COc1ccc2c(c1)C1(CC(C)(C)O2)N=C(N)N(C)C1=O,IC50,nM,431.0
CHEMBL3359762,CC(C)(O)C#Cc1cnc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,IC50,nM,3.4
CHEMBL3359758,N#Cc1ccc(-c2cnc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4F)ccc2O3)cc1,IC50,nM,4.5
CHEMBL252025,N=C(N)NC(=O)Cn1c(-c2ccc(F)cc2)ccc1-c1ccc(Oc2ccccc2)cc1,IC50,nM,1400.0
CHEMBL2380806,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccsc2)C(=O)O)=N1,IC50,nM,2900.0
CHEMBL3640263,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(C)c1F,IC50,nM,16.0
CHEMBL251970,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@H](C)c2ccccc2)cc(C(=O)N[C@H](C)c2ccccc2)c1,IC50,nM,348.0
CHEMBL399748,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(C(=O)N[C@H](C)c2ccccc2)c1,IC50,nM,317.0
CHEMBL4160274,N=c1oc2ccccc2cc1C(=O)Nc1cc(Br)ccc1NCc1cn(CCCCN2C(=O)c3ccccc3C2=O)nn1,IC50,nM,6800.0
CHEMBL1210431,CC(C)CCCC(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(N(c2ccccc2)S(C)(=O)=O)c1,IC50,nM,32.0
CHEMBL1090146,CCCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1,IC50,nM,3000.0
CHEMBL566223,COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1F,IC50,nM,50.0
CHEMBL1163020,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCc2nc(C)ncc2C1,IC50,nM,93.0
CHEMBL1208936,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(S(C)(=O)=O)c2)CCCCC1,IC50,nM,720.0
CHEMBL3707004,CCN1CCN2CCS(=O)(=O)N(C)c3cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CC4)cc1c32,IC50,nM,550.0
CHEMBL583875,CCC[C@H]1CN(Cc2ccc(CN3C(=N)NC(CCC4CCCCC4)(CC4CCCCC4)C3=O)cc2)C(=O)N1,IC50,nM,27.0
CHEMBL461814,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)CCC(C)C,IC50,nM,2400.0
CHEMBL2349467,CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,IC50,nM,19.0
CHEMBL252190,COc1cccc(C(=O)Nc2ccc(-c3ccc(-c4ccccc4)n3CC(=O)NC(=N)N)cc2)c1,IC50,nM,1800.0
CHEMBL272718,CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2CC(=O)/N=C(/N)NCCC2OCCO2)cc1,IC50,nM,269.0
CHEMBL251993,N=C(N)NC(=O)Cn1c(-c2ccccc2)ccc1-c1ccc(NC(=O)c2ccc(Cl)cc2Cl)cc1,IC50,nM,1200.0
CHEMBL2408742,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(C)F)cc21,IC50,nM,148.0
CHEMBL3657431,CC1=NC2(N=C1N)c1cc(-c3cc(F)cc(F)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,IC50,nM,21.0
CHEMBL1934289,O=C([C@@H]1CNC[C@H]1c1ccccc1Br)N1CC[C@@H](c2ccccc2)C[C@H]1c1ccccc1,IC50,nM,600.0
CHEMBL1097342,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccc(C)c3)CCN2)c1,IC50,nM,7.0
CHEMBL1917902,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)C1=O,IC50,nM,8.0
CHEMBL1210362,CS(=O)(=O)N(c1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(-c2ccccc2)c1,IC50,nM,13.0
CHEMBL1909686,O=C(c1ccc(Cl)c(Cl)c1)N(CC(O)Cn1c2ccccc2c2ccccc21)c1ccccc1,IC50,nM,2500.0
CHEMBL554146,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNCc4cccc(C(F)(F)F)c4)cc13)OS(=O)(=O)CC2,IC50,nM,8.0
CHEMBL1762557,O=C1C=C(c2ccccc2)C(=O)c2c(O)cccc21,IC50,nM,8980.0
CHEMBL2047662,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1[nH]c(=O)[nH]c(=O)c1F)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C)C(=O)O,IC50,nM,169.0
CHEMBL1097007,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(C)=O)C(C)C,IC50,nM,370.0
CHEMBL2349493,CCOc1cccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,IC50,nM,70.0
CHEMBL3914405,CCN1C(=O)C2(N=C1N)c1cc(-c3cccc(Cl)c3)ccc1CC21CCC(OC)CC1,IC50,nM,8.1
CHEMBL3915086,COCCN1C(=O)C2(N=C1N)c1cc(C#N)ccc1CC21CCC(OC)CC1,IC50,nM,48.9
CHEMBL3972335,COc1cc([N+](=O)[O-])cnc1Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1,IC50,nM,2900.0
CHEMBL1097333,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccs3)CCN2)c1,IC50,nM,83.0
CHEMBL1097334,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccncc3)CCN2)c1,IC50,nM,400.0
CHEMBL1087742,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CN(S(=O)(=O)c2cccc(C)c2)CCN1,IC50,nM,4350.0
CHEMBL3693253,COc1cnc(C(=O)Nc2cccc([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,IC50,nM,500.0
CHEMBL3688822,Cc1cc(NC(=O)c2ncc(C#N)cc2F)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,IC50,nM,33.5
CHEMBL3924244,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(Cc2cnc3ccccc3n2)C1=O,IC50,nM,5.4
CHEMBL3912104,COC1CCC2(CC1)Cc1ccc(-c3cncc(C(F)(F)F)c3)cc1C21N=C(N)N(C(C)C)C1=O,IC50,nM,12.2
CHEMBL3908165,COC1CCC2(CC1)Cc1ccc(C#CC3CCCC3)cc1C21N=C(N)N(C)O1,IC50,nM,9.7
CHEMBL3914410,N#Cc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c(F)c1,IC50,nM,38.0
CHEMBL3904438,CC#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,IC50,nM,2.27
CHEMBL3980499,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21NC(N)N(CCF)C1=O,IC50,nM,5.3
CHEMBL3901712,CC1(c2cccc(Nc3noc4ccccc34)c2)COCC(N)=N1,IC50,nM,8900.0
CHEMBL3670317,COc1ccc(C2(c3cccc(NC(=O)c4ncc(Cl)cc4Cl)c3)CSC(N)=N2)cc1O,IC50,nM,186.0
CHEMBL1210343,COc1cccc(N(c2cccc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN[C@@H](C)C(=O)NC3CCCCC3)c2)S(C)(=O)=O)c1,IC50,nM,18.0
CHEMBL1095429,NC1=Nc2cc(F)c3cc2CN1[C@H](C1CCCCC1)CCC(=O)N(C1CCCCC1)CCc1cccc(c1)O3,IC50,nM,30.0
CHEMBL2031140,CC(=O)N[C@@H](Cc1ccc(F)cc1)[C@H](O)CN[C@H]1C[C@]2(C[C@@H](C)C2)Oc2ncc(CC(C)(C)C)cc21,IC50,nM,9.0
CHEMBL2349475,CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cccc(C#N)c4)cc32)N=C1N,IC50,nM,23.0
CHEMBL3949349,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1[C@@]21N=C(N)N(Cc2cnccn2)C1=O,IC50,nM,2119.0
CHEMBL3904256,CC1(c2cccc(Nc3cc(F)cc4cc(Cl)cnc34)c2)COCC(N)=N1,IC50,nM,250.0
CHEMBL4112416,C[C@H]1C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CCC(F)(F)F)C3=O)C[C@@H](C)[C@@H]1O,IC50,nM,14.6
CHEMBL191122,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O,IC50,nM,39.0
CHEMBL3957841,CC[C@@H]1C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC(C)(C)F)C3=O)C[C@H](C)[C@H]1OC,IC50,nM,9.0
CHEMBL3960028,CC1OB(c2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(NC(=O)c4ccccc4)=N3)c2)OC1(C)C,IC50,nM,8.9
CHEMBL3640266,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3Cl)C2)nc(C)c1F,IC50,nM,9.5
CHEMBL3966981,COc1cnc(C(=O)Nc2cc(Cl)c(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,IC50,nM,7.5
CHEMBL3977074,[C-]#[N+]c1ccc2c(c1)[C@@]1(N=C(C)C(N)=N1)[C@]1(C2)C[C@H](C)[C@@H](OC)[C@H](C)C1,IC50,nM,3.5
CHEMBL4113458,COC1CCC2(CC1)Cc1ccc(-c3cncc(C(F)(F)F)c3)cc1[C@]21N=C(N)N(C(C)C)C1=O,IC50,nM,4.8
